в	0.03506614917367284
и	0.05569207786602622
к	0.03172166224185737
т	0.0518666218611592
о	0.09304044121745694
р	0.03922446125889673
 	0.15570020019143205
л	0.04046192142366846
е	0.0692786578733204
г	0.0140261411469042
ч	0.012895386041385636
п	0.02388122930598711
н	0.05635141957544127
ы	0.017077587318979646
ь	0.01567290280761715
у	0.024610645979687817
ю	0.005145732036521797
ж	0.007684356879052204
з	0.014933930456968397
а	0.07171057765659763
д	0.02374744982871449
й	0.010014349441550312
м	0.029030146568158256
с	0.04422845075402254
б	0.013927399151774409
щ	0.002881036599835324
э	0.002989334271913158
ш	0.007275055383110978
я	0.015884720313298795
х	0.008276808849830944
ф	0.0020146552232126504
ц	0.003443228926945257
ъ	0.0002436697621751269
ё	1.592612824674032e-06
